"","X2","X0.5","X0.5.1","X0.96"
"4042",12,1.5,1,0.94
"4043",12,1.5,1.5,0.96
"4044",12,1.5,2,0.96
"4045",12,1.5,2.5,0.98
"4046",12,1.5,3,0.98
"4047",12,1.5,3.5,0.96
"4048",12,1.5,4,0.98
"4049",12,1.5,4.5,0.96
"4050",12,1.5,5,0.94
"4051",12,1.5,5.5,0.92
"4052",12,1.5,6,0.9
"4053",12,1.5,6.5,0.96
"4054",12,1.5,7,0.98
"4055",12,1.5,7.5,0.96
"4056",12,1.5,8,0.92
"4057",12,1.5,8.5,0.96
"4058",12,1.5,9,0.94
"4059",12,1.5,9.5,0.94
"4060",12,1.5,10,0.92
"4061",12,2,0.5,0.98
"4062",12,2,1,0.94
"4063",12,2,1.5,0.96
"4064",12,2,2,1
"4065",12,2,2.5,0.96
"4066",12,2,3,0.98
"4067",12,2,3.5,0.92
"4068",12,2,4,0.9
"4069",12,2,4.5,0.98
"4070",12,2,5,0.92
"4071",12,2,5.5,0.92
"4072",12,2,6,0.98
"4073",12,2,6.5,0.92
"4074",12,2,7,0.88
"4075",12,2,7.5,0.9
"4076",12,2,8,0.92
"4077",12,2,8.5,0.96
"4078",12,2,9,0.98
"4079",12,2,9.5,0.94
"4080",12,2,10,0.88
"4081",12,2.5,0.5,0.96
"4082",12,2.5,1,0.98
"4083",12,2.5,1.5,0.96
"4084",12,2.5,2,0.94
"4085",12,2.5,2.5,0.96
"4086",12,2.5,3,0.94
"4087",12,2.5,3.5,0.92
"4088",12,2.5,4,1
"4089",12,2.5,4.5,1
"4090",12,2.5,5,0.9
"4091",12,2.5,5.5,0.94
"4092",12,2.5,6,0.96
"4093",12,2.5,6.5,0.96
"4094",12,2.5,7,0.94
"4095",12,2.5,7.5,0.96
"4096",12,2.5,8,1
"4097",12,2.5,8.5,1
"4098",12,2.5,9,0.98
"4099",12,2.5,9.5,0.96
"4100",12,2.5,10,0.96
"4101",12,3,0.5,0.98
"4102",12,3,1,0.9
"4103",12,3,1.5,0.98
"4104",12,3,2,0.96
"4105",12,3,2.5,0.96
"4106",12,3,3,0.96
"4107",12,3,3.5,0.94
"4108",12,3,4,1
"4109",12,3,4.5,0.96
"4110",12,3,5,1
"4111",12,3,5.5,0.9
"4112",12,3,6,0.98
"4113",12,3,6.5,0.98
"4114",12,3,7,0.92
"4115",12,3,7.5,0.98
"4116",12,3,8,0.98
"4117",12,3,8.5,0.94
"4118",12,3,9,0.96
"4119",12,3,9.5,0.94
"4120",12,3,10,0.96
"4121",12,3.5,0.5,0.92
"4122",12,3.5,1,0.98
"4123",12,3.5,1.5,0.92
"4124",12,3.5,2,0.98
"4125",12,3.5,2.5,0.96
"4126",12,3.5,3,0.94
"4127",12,3.5,3.5,0.92
"4128",12,3.5,4,0.92
"4129",12,3.5,4.5,0.94
"4130",12,3.5,5,0.96
"4131",12,3.5,5.5,0.98
"4132",12,3.5,6,0.96
"4133",12,3.5,6.5,0.92
"4134",12,3.5,7,0.94
"4135",12,3.5,7.5,0.96
"4136",12,3.5,8,0.86
"4137",12,3.5,8.5,0.94
"4138",12,3.5,9,0.92
"4139",12,3.5,9.5,0.92
"4140",12,3.5,10,0.94
"4141",12,4,0.5,0.98
"4142",12,4,1,0.92
"4143",12,4,1.5,0.92
"4144",12,4,2,0.9
"4145",12,4,2.5,0.98
"4146",12,4,3,1
"4147",12,4,3.5,0.94
"4148",12,4,4,0.92
"4149",12,4,4.5,0.98
"4150",12,4,5,0.98
"4151",12,4,5.5,0.96
"4152",12,4,6,0.96
"4153",12,4,6.5,0.96
"4154",12,4,7,0.94
"4155",12,4,7.5,0.96
"4156",12,4,8,0.98
"4157",12,4,8.5,0.94
"4158",12,4,9,0.94
"4159",12,4,9.5,0.94
"4160",12,4,10,0.88
"4161",12,4.5,0.5,0.96
"4162",12,4.5,1,0.96
"4163",12,4.5,1.5,0.94
"4164",12,4.5,2,0.92
"4165",12,4.5,2.5,1
"4166",12,4.5,3,0.94
"4167",12,4.5,3.5,0.94
"4168",12,4.5,4,0.92
"4169",12,4.5,4.5,0.96
"4170",12,4.5,5,0.92
"4171",12,4.5,5.5,0.94
"4172",12,4.5,6,0.96
"4173",12,4.5,6.5,0.84
"4174",12,4.5,7,0.98
"4175",12,4.5,7.5,0.98
"4176",12,4.5,8,0.96
"4177",12,4.5,8.5,0.94
"4178",12,4.5,9,0.98
"4179",12,4.5,9.5,0.96
"4180",12,4.5,10,0.96
"4181",12,5,0.5,0.98
"4182",12,5,1,0.96
"4183",12,5,1.5,0.94
"4184",12,5,2,1
"4185",12,5,2.5,0.9
"4186",12,5,3,0.98
"4187",12,5,3.5,0.96
"4188",12,5,4,0.94
"4189",12,5,4.5,0.98
"4190",12,5,5,0.98
"4191",12,5,5.5,1
"4192",12,5,6,0.96
"4193",12,5,6.5,0.94
"4194",12,5,7,1
"4195",12,5,7.5,0.92
"4196",12,5,8,0.94
"4197",12,5,8.5,0.98
"4198",12,5,9,0.98
"4199",12,5,9.5,0.9
"4200",12,5,10,0.9
"4201",12,5.5,0.5,0.96
"4202",12,5.5,1,0.92
"4203",12,5.5,1.5,0.92
"4204",12,5.5,2,0.96
"4205",12,5.5,2.5,0.94
"4206",12,5.5,3,0.94
"4207",12,5.5,3.5,0.92
"4208",12,5.5,4,1
"4209",12,5.5,4.5,0.94
"4210",12,5.5,5,0.9
"4211",12,5.5,5.5,0.98
"4212",12,5.5,6,0.92
"4213",12,5.5,6.5,0.94
"4214",12,5.5,7,0.88
"4215",12,5.5,7.5,0.96
"4216",12,5.5,8,0.94
"4217",12,5.5,8.5,0.96
"4218",12,5.5,9,0.96
"4219",12,5.5,9.5,0.94
"4220",12,5.5,10,0.98
"4221",12,6,0.5,1
"4222",12,6,1,0.98
"4223",12,6,1.5,0.92
"4224",12,6,2,0.94
"4225",12,6,2.5,0.98
"4226",12,6,3,0.96
"4227",12,6,3.5,0.92
"4228",12,6,4,0.98
"4229",12,6,4.5,0.9
"4230",12,6,5,0.96
"4231",12,6,5.5,0.98
"4232",12,6,6,0.94
"4233",12,6,6.5,0.92
"4234",12,6,7,0.9
"4235",12,6,7.5,0.98
"4236",12,6,8,0.96
"4237",12,6,8.5,0.96
"4238",12,6,9,0.96
"4239",12,6,9.5,0.94
"4240",12,6,10,0.9
"4241",12,6.5,0.5,0.86
"4242",12,6.5,1,0.88
"4243",12,6.5,1.5,0.92
"4244",12,6.5,2,1
"4245",12,6.5,2.5,1
"4246",12,6.5,3,0.94
"4247",12,6.5,3.5,0.92
"4248",12,6.5,4,1
"4249",12,6.5,4.5,0.96
"4250",12,6.5,5,0.96
"4251",12,6.5,5.5,0.98
"4252",12,6.5,6,0.96
"4253",12,6.5,6.5,0.92
"4254",12,6.5,7,0.9
"4255",12,6.5,7.5,0.9
"4256",12,6.5,8,0.96
"4257",12,6.5,8.5,0.94
"4258",12,6.5,9,1
"4259",12,6.5,9.5,0.98
"4260",12,6.5,10,0.96
"4261",12,7,0.5,0.96
"4262",12,7,1,0.94
"4263",12,7,1.5,0.96
"4264",12,7,2,0.98
"4265",12,7,2.5,0.96
"4266",12,7,3,0.98
"4267",12,7,3.5,1
"4268",12,7,4,0.92
"4269",12,7,4.5,0.98
"4270",12,7,5,0.94
"4271",12,7,5.5,0.94
"4272",12,7,6,0.92
"4273",12,7,6.5,0.96
"4274",12,7,7,0.9
"4275",12,7,7.5,0.96
"4276",12,7,8,0.96
"4277",12,7,8.5,0.92
"4278",12,7,9,0.92
"4279",12,7,9.5,0.94
"4280",12,7,10,0.96
"4281",12,7.5,0.5,0.96
"4282",12,7.5,1,0.94
"4283",12,7.5,1.5,0.96
"4284",12,7.5,2,0.98
"4285",12,7.5,2.5,0.92
"4286",12,7.5,3,0.96
"4287",12,7.5,3.5,0.98
"4288",12,7.5,4,0.96
"4289",12,7.5,4.5,0.94
"4290",12,7.5,5,0.84
"4291",12,7.5,5.5,0.96
"4292",12,7.5,6,0.94
"4293",12,7.5,6.5,0.94
"4294",12,7.5,7,0.94
"4295",12,7.5,7.5,0.88
"4296",12,7.5,8,0.9
"4297",12,7.5,8.5,0.94
"4298",12,7.5,9,1
"4299",12,7.5,9.5,0.9
"4300",12,7.5,10,0.94
"4301",12,8,0.5,0.94
"4302",12,8,1,0.96
"4303",12,8,1.5,0.92
"4304",12,8,2,0.96
"4305",12,8,2.5,0.96
"4306",12,8,3,0.94
"4307",12,8,3.5,0.98
"4308",12,8,4,0.92
"4309",12,8,4.5,0.96
"4310",12,8,5,0.94
"4311",12,8,5.5,1
"4312",12,8,6,0.98
"4313",12,8,6.5,0.96
"4314",12,8,7,0.86
"4315",12,8,7.5,0.98
"4316",12,8,8,0.96
"4317",12,8,8.5,0.98
"4318",12,8,9,0.94
"4319",12,8,9.5,0.96
"4320",12,8,10,0.98
"4321",12,8.5,0.5,0.86
"4322",12,8.5,1,0.98
"4323",12,8.5,1.5,0.94
"4324",12,8.5,2,1
"4325",12,8.5,2.5,0.96
"4326",12,8.5,3,0.98
"4327",12,8.5,3.5,0.94
"4328",12,8.5,4,0.94
"4329",12,8.5,4.5,1
"4330",12,8.5,5,0.96
"4331",12,8.5,5.5,0.98
"4332",12,8.5,6,0.96
"4333",12,8.5,6.5,0.94
"4334",12,8.5,7,0.96
"4335",12,8.5,7.5,0.88
"4336",12,8.5,8,0.94
"4337",12,8.5,8.5,1
"4338",12,8.5,9,1
"4339",12,8.5,9.5,0.98
"4340",12,8.5,10,0.96
"4341",12,9,0.5,0.86
"4342",12,9,1,0.94
"4343",12,9,1.5,0.98
"4344",12,9,2,0.9
"4345",12,9,2.5,1
"4346",12,9,3,0.9
"4347",12,9,3.5,0.98
"4348",12,9,4,0.98
"4349",12,9,4.5,0.92
"4350",12,9,5,0.98
"4351",12,9,5.5,0.96
"4352",12,9,6,0.98
"4353",12,9,6.5,0.94
"4354",12,9,7,0.86
"4355",12,9,7.5,0.98
"4356",12,9,8,0.9
"4357",12,9,8.5,0.92
"4358",12,9,9,0.96
"4359",12,9,9.5,0.96
"4360",12,9,10,0.98
"4361",12,9.5,0.5,0.92
"4362",12,9.5,1,0.92
"4363",12,9.5,1.5,0.92
"4364",12,9.5,2,0.96
"4365",12,9.5,2.5,0.96
"4366",12,9.5,3,0.98
"4367",12,9.5,3.5,0.96
"4368",12,9.5,4,0.98
"4369",12,9.5,4.5,0.92
"4370",12,9.5,5,0.9
"4371",12,9.5,5.5,0.98
"4372",12,9.5,6,0.98
"4373",12,9.5,6.5,0.94
"4374",12,9.5,7,0.94
"4375",12,9.5,7.5,0.96
"4376",12,9.5,8,0.94
"4377",12,9.5,8.5,0.96
"4378",12,9.5,9,1
"4379",12,9.5,9.5,0.94
"4380",12,9.5,10,1
"4381",12,10,0.5,0.94
"4382",12,10,1,0.9
"4383",12,10,1.5,0.94
"4384",12,10,2,0.98
"4385",12,10,2.5,0.96
"4386",12,10,3,0.96
"4387",12,10,3.5,0.92
"4388",12,10,4,0.98
"4389",12,10,4.5,0.98
"4390",12,10,5,0.96
"4391",12,10,5.5,0.92
"4392",12,10,6,0.98
"4393",12,10,6.5,1
"4394",12,10,7,0.96
"4395",12,10,7.5,0.96
"4396",12,10,8,0.96
"4397",12,10,8.5,0.92
"4398",12,10,9,0.98
"4399",12,10,9.5,0.94
"4400",12,10,10,0.94
"4401",13,0.5,0.5,0.94
"4402",13,0.5,1,0.92
"4403",13,0.5,1.5,0.92
"4404",13,0.5,2,0.92
"4405",13,0.5,2.5,0.94
"4406",13,0.5,3,0.98
"4407",13,0.5,3.5,0.88
"4408",13,0.5,4,0.96
"4409",13,0.5,4.5,0.92
"4410",13,0.5,5,0.98
"4411",13,0.5,5.5,0.94
"4412",13,0.5,6,0.92
"4413",13,0.5,6.5,0.98
"4414",13,0.5,7,0.92
"4415",13,0.5,7.5,0.94
"4416",13,0.5,8,0.98
"4417",13,0.5,8.5,0.94
"4418",13,0.5,9,0.92
"4419",13,0.5,9.5,0.94
"4420",13,0.5,10,1
"4421",13,1,0.5,0.94
"4422",13,1,1,0.96
"4423",13,1,1.5,0.94
"4424",13,1,2,0.98
"4425",13,1,2.5,0.92
"4426",13,1,3,0.92
"4427",13,1,3.5,0.98
"4428",13,1,4,0.96
"4429",13,1,4.5,0.96
"4430",13,1,5,0.96
"4431",13,1,5.5,0.96
"4432",13,1,6,0.98
"4433",13,1,6.5,0.9
"4434",13,1,7,0.98
"4435",13,1,7.5,0.96
"4436",13,1,8,0.92
"4437",13,1,8.5,0.92
"4438",13,1,9,0.96
"4439",13,1,9.5,0.92
"4440",13,1,10,0.94
"4441",13,1.5,0.5,1
"4442",13,1.5,1,0.94
"4443",13,1.5,1.5,0.98
"4444",13,1.5,2,0.96
"4445",13,1.5,2.5,0.9
"4446",13,1.5,3,0.98
"4447",13,1.5,3.5,0.98
"4448",13,1.5,4,0.96
"4449",13,1.5,4.5,0.96
"4450",13,1.5,5,1
"4451",13,1.5,5.5,0.98
"4452",13,1.5,6,1
"4453",13,1.5,6.5,1
"4454",13,1.5,7,0.96
"4455",13,1.5,7.5,0.94
"4456",13,1.5,8,0.94
"4457",13,1.5,8.5,0.92
"4458",13,1.5,9,0.86
"4459",13,1.5,9.5,0.94
"4460",13,1.5,10,0.98
"4461",13,2,0.5,0.98
"4462",13,2,1,0.92
"4463",13,2,1.5,0.96
"4464",13,2,2,0.9
"4465",13,2,2.5,0.96
"4466",13,2,3,0.92
"4467",13,2,3.5,0.96
"4468",13,2,4,0.94
"4469",13,2,4.5,0.94
"4470",13,2,5,0.94
"4471",13,2,5.5,0.9
"4472",13,2,6,1
"4473",13,2,6.5,0.94
"4474",13,2,7,0.98
"4475",13,2,7.5,0.98
"4476",13,2,8,0.94
"4477",13,2,8.5,0.9
"4478",13,2,9,1
"4479",13,2,9.5,0.96
"4480",13,2,10,0.94
"4481",13,2.5,0.5,0.96
"4482",13,2.5,1,0.94
"4483",13,2.5,1.5,0.92
"4484",13,2.5,2,0.96
"4485",13,2.5,2.5,0.98
"4486",13,2.5,3,0.94
"4487",13,2.5,3.5,0.92
"4488",13,2.5,4,0.94
"4489",13,2.5,4.5,0.96
"4490",13,2.5,5,0.94
"4491",13,2.5,5.5,0.96
"4492",13,2.5,6,0.98
"4493",13,2.5,6.5,0.98
"4494",13,2.5,7,0.98
"4495",13,2.5,7.5,0.9
"4496",13,2.5,8,0.98
"4497",13,2.5,8.5,0.98
"4498",13,2.5,9,0.94
"4499",13,2.5,9.5,0.96
"4500",13,2.5,10,0.96
"4501",13,3,0.5,0.98
"4502",13,3,1,0.96
"4503",13,3,1.5,0.96
"4504",13,3,2,1
"4505",13,3,2.5,0.86
"4506",13,3,3,0.96
"4507",13,3,3.5,0.98
"4508",13,3,4,0.94
"4509",13,3,4.5,1
"4510",13,3,5,0.96
"4511",13,3,5.5,0.94
"4512",13,3,6,0.98
"4513",13,3,6.5,0.94
"4514",13,3,7,0.96
"4515",13,3,7.5,0.96
"4516",13,3,8,0.94
"4517",13,3,8.5,0.96
"4518",13,3,9,0.96
"4519",13,3,9.5,0.9
"4520",13,3,10,0.9
"4521",13,3.5,0.5,0.96
"4522",13,3.5,1,0.94
"4523",13,3.5,1.5,0.92
"4524",13,3.5,2,0.94
"4525",13,3.5,2.5,0.96
"4526",13,3.5,3,0.96
"4527",13,3.5,3.5,0.9
"4528",13,3.5,4,0.96
"4529",13,3.5,4.5,0.9
"4530",13,3.5,5,0.98
"4531",13,3.5,5.5,0.92
"4532",13,3.5,6,0.94
"4533",13,3.5,6.5,0.96
"4534",13,3.5,7,0.9
"4535",13,3.5,7.5,0.9
"4536",13,3.5,8,0.86
"4537",13,3.5,8.5,0.98
"4538",13,3.5,9,0.96
"4539",13,3.5,9.5,0.92
"4540",13,3.5,10,1
"4541",13,4,0.5,0.94
"4542",13,4,1,0.94
"4543",13,4,1.5,0.88
"4544",13,4,2,0.9
"4545",13,4,2.5,0.94
"4546",13,4,3,0.98
"4547",13,4,3.5,0.98
"4548",13,4,4,0.94
"4549",13,4,4.5,0.92
"4550",13,4,5,0.96
"4551",13,4,5.5,0.96
"4552",13,4,6,0.98
"4553",13,4,6.5,1
"4554",13,4,7,0.98
"4555",13,4,7.5,0.94
"4556",13,4,8,0.98
"4557",13,4,8.5,1
"4558",13,4,9,0.96
"4559",13,4,9.5,0.98
"4560",13,4,10,1
"4561",13,4.5,0.5,0.94
"4562",13,4.5,1,0.94
"4563",13,4.5,1.5,0.96
"4564",13,4.5,2,0.98
"4565",13,4.5,2.5,0.98
"4566",13,4.5,3,0.94
"4567",13,4.5,3.5,0.94
"4568",13,4.5,4,0.98
"4569",13,4.5,4.5,0.98
"4570",13,4.5,5,0.94
"4571",13,4.5,5.5,0.96
"4572",13,4.5,6,0.92
"4573",13,4.5,6.5,0.94
"4574",13,4.5,7,0.84
"4575",13,4.5,7.5,0.98
"4576",13,4.5,8,0.98
"4577",13,4.5,8.5,1
"4578",13,4.5,9,0.94
"4579",13,4.5,9.5,0.98
"4580",13,4.5,10,0.98
"4581",13,5,0.5,0.9
"4582",13,5,1,0.96
"4583",13,5,1.5,0.94
"4584",13,5,2,1
"4585",13,5,2.5,0.96
"4586",13,5,3,0.9
"4587",13,5,3.5,0.98
"4588",13,5,4,0.96
"4589",13,5,4.5,0.9
"4590",13,5,5,0.96
"4591",13,5,5.5,0.94
"4592",13,5,6,0.96
"4593",13,5,6.5,0.94
"4594",13,5,7,0.98
"4595",13,5,7.5,0.94
"4596",13,5,8,0.96
"4597",13,5,8.5,0.96
"4598",13,5,9,0.94
"4599",13,5,9.5,0.96
"4600",13,5,10,0.96
"4601",13,5.5,0.5,0.94
"4602",13,5.5,1,0.92
"4603",13,5.5,1.5,0.86
"4604",13,5.5,2,0.92
"4605",13,5.5,2.5,0.98
"4606",13,5.5,3,0.94
"4607",13,5.5,3.5,0.94
"4608",13,5.5,4,0.94
"4609",13,5.5,4.5,1
"4610",13,5.5,5,0.96
"4611",13,5.5,5.5,0.92
"4612",13,5.5,6,0.96
"4613",13,5.5,6.5,0.9
"4614",13,5.5,7,0.92
"4615",13,5.5,7.5,0.94
"4616",13,5.5,8,0.96
"4617",13,5.5,8.5,0.98
"4618",13,5.5,9,0.96
"4619",13,5.5,9.5,0.96
"4620",13,5.5,10,0.96
"4621",13,6,0.5,0.94
"4622",13,6,1,0.94
"4623",13,6,1.5,1
"4624",13,6,2,0.9
"4625",13,6,2.5,0.94
"4626",13,6,3,0.96
"4627",13,6,3.5,0.9
"4628",13,6,4,0.96
"4629",13,6,4.5,0.98
"4630",13,6,5,0.9
"4631",13,6,5.5,0.94
"4632",13,6,6,0.88
"4633",13,6,6.5,0.92
"4634",13,6,7,0.96
"4635",13,6,7.5,0.92
"4636",13,6,8,0.86
"4637",13,6,8.5,0.98
"4638",13,6,9,0.9
"4639",13,6,9.5,0.98
"4640",13,6,10,0.9
"4641",13,6.5,0.5,0.98
"4642",13,6.5,1,0.98
"4643",13,6.5,1.5,1
"4644",13,6.5,2,0.98
"4645",13,6.5,2.5,0.94
"4646",13,6.5,3,0.98
"4647",13,6.5,3.5,0.98
"4648",13,6.5,4,0.94
"4649",13,6.5,4.5,0.92
"4650",13,6.5,5,0.94
"4651",13,6.5,5.5,0.98
"4652",13,6.5,6,0.96
"4653",13,6.5,6.5,0.98
"4654",13,6.5,7,0.96
"4655",13,6.5,7.5,0.86
"4656",13,6.5,8,0.94
"4657",13,6.5,8.5,0.94
"4658",13,6.5,9,0.96
"4659",13,6.5,9.5,0.94
"4660",13,6.5,10,0.98
"4661",13,7,0.5,0.92
"4662",13,7,1,0.94
"4663",13,7,1.5,0.9
"4664",13,7,2,1
"4665",13,7,2.5,0.94
"4666",13,7,3,0.94
"4667",13,7,3.5,1
"4668",13,7,4,0.96
"4669",13,7,4.5,0.94
"4670",13,7,5,0.94
"4671",13,7,5.5,0.96
"4672",13,7,6,0.98
"4673",13,7,6.5,0.94
"4674",13,7,7,0.94
"4675",13,7,7.5,0.96
"4676",13,7,8,0.96
"4677",13,7,8.5,0.96
"4678",13,7,9,0.96
"4679",13,7,9.5,0.98
"4680",13,7,10,1
"4681",13,7.5,0.5,0.98
"4682",13,7.5,1,0.94
"4683",13,7.5,1.5,1
"4684",13,7.5,2,0.98
"4685",13,7.5,2.5,0.94
"4686",13,7.5,3,0.96
"4687",13,7.5,3.5,0.92
"4688",13,7.5,4,0.98
"4689",13,7.5,4.5,0.9
"4690",13,7.5,5,0.96
"4691",13,7.5,5.5,0.92
"4692",13,7.5,6,0.92
"4693",13,7.5,6.5,0.94
"4694",13,7.5,7,0.94
"4695",13,7.5,7.5,0.9
"4696",13,7.5,8,1
"4697",13,7.5,8.5,1
"4698",13,7.5,9,0.92
"4699",13,7.5,9.5,0.86
"4700",13,7.5,10,0.98
"4701",13,8,0.5,0.9
"4702",13,8,1,0.98
"4703",13,8,1.5,0.96
"4704",13,8,2,0.94
"4705",13,8,2.5,0.94
"4706",13,8,3,1
"4707",13,8,3.5,0.96
"4708",13,8,4,0.96
"4709",13,8,4.5,0.92
"4710",13,8,5,1
"4711",13,8,5.5,0.94
"4712",13,8,6,0.94
"4713",13,8,6.5,1
"4714",13,8,7,0.98
"4715",13,8,7.5,0.98
"4716",13,8,8,1
"4717",13,8,8.5,0.96
"4718",13,8,9,0.96
"4719",13,8,9.5,0.9
"4720",13,8,10,0.94
"4721",13,8.5,0.5,0.92
"4722",13,8.5,1,0.92
"4723",13,8.5,1.5,0.98
"4724",13,8.5,2,0.98
"4725",13,8.5,2.5,0.9
"4726",13,8.5,3,0.9
"4727",13,8.5,3.5,1
"4728",13,8.5,4,0.98
"4729",13,8.5,4.5,0.94
"4730",13,8.5,5,0.92
"4731",13,8.5,5.5,0.98
"4732",13,8.5,6,0.98
"4733",13,8.5,6.5,0.94
"4734",13,8.5,7,0.94
"4735",13,8.5,7.5,0.96
"4736",13,8.5,8,0.94
"4737",13,8.5,8.5,0.96
"4738",13,8.5,9,0.92
"4739",13,8.5,9.5,0.96
"4740",13,8.5,10,0.86
"4741",13,9,0.5,0.96
"4742",13,9,1,0.96
"4743",13,9,1.5,0.94
"4744",13,9,2,0.98
"4745",13,9,2.5,0.96
"4746",13,9,3,0.94
"4747",13,9,3.5,0.94
"4748",13,9,4,0.98
"4749",13,9,4.5,0.98
"4750",13,9,5,0.98
"4751",13,9,5.5,0.98
"4752",13,9,6,0.92
"4753",13,9,6.5,0.94
"4754",13,9,7,0.96
"4755",13,9,7.5,0.94
"4756",13,9,8,0.96
"4757",13,9,8.5,0.96
"4758",13,9,9,1
"4759",13,9,9.5,0.98
"4760",13,9,10,0.94
"4761",13,9.5,0.5,0.92
"4762",13,9.5,1,0.92
"4763",13,9.5,1.5,0.92
"4764",13,9.5,2,0.96
"4765",13,9.5,2.5,0.98
"4766",13,9.5,3,0.92
"4767",13,9.5,3.5,0.94
"4768",13,9.5,4,0.96
"4769",13,9.5,4.5,0.9
"4770",13,9.5,5,0.94
"4771",13,9.5,5.5,0.94
"4772",13,9.5,6,0.98
"4773",13,9.5,6.5,0.98
"4774",13,9.5,7,0.94
"4775",13,9.5,7.5,0.96
"4776",13,9.5,8,0.94
"4777",13,9.5,8.5,0.94
"4778",13,9.5,9,0.88
"4779",13,9.5,9.5,0.96
"4780",13,9.5,10,0.98
"4781",13,10,0.5,0.92
"4782",13,10,1,0.96
"4783",13,10,1.5,0.94
"4784",13,10,2,0.96
"4785",13,10,2.5,0.96
"4786",13,10,3,0.94
"4787",13,10,3.5,0.9
"4788",13,10,4,0.98
"4789",13,10,4.5,0.98
"4790",13,10,5,0.94
"4791",13,10,5.5,0.9
"4792",13,10,6,0.96
"4793",13,10,6.5,0.96
"4794",13,10,7,0.94
"4795",13,10,7.5,0.94
"4796",13,10,8,0.98
"4797",13,10,8.5,0.94
"4798",13,10,9,0.94
"4799",13,10,9.5,0.9
"4800",13,10,10,0.94
"4801",14,0.5,0.5,0.98
"4802",14,0.5,1,0.94
"4803",14,0.5,1.5,0.9
"4804",14,0.5,2,0.94
"4805",14,0.5,2.5,0.98
"4806",14,0.5,3,0.92
"4807",14,0.5,3.5,0.98
"4808",14,0.5,4,0.94
"4809",14,0.5,4.5,0.86
"4810",14,0.5,5,0.94
"4811",14,0.5,5.5,0.94
"4812",14,0.5,6,0.94
"4813",14,0.5,6.5,0.98
"4814",14,0.5,7,1
"4815",14,0.5,7.5,0.92
"4816",14,0.5,8,1
"4817",14,0.5,8.5,0.94
"4818",14,0.5,9,0.98
"4819",14,0.5,9.5,0.96
"4820",14,0.5,10,0.94
"4821",14,1,0.5,0.98
"4822",14,1,1,0.98
"4823",14,1,1.5,0.92
"4824",14,1,2,0.98
"4825",14,1,2.5,0.94
"4826",14,1,3,0.98
"4827",14,1,3.5,0.96
"4828",14,1,4,0.98
"4829",14,1,4.5,0.92
"4830",14,1,5,0.94
"4831",14,1,5.5,0.94
"4832",14,1,6,0.96
"4833",14,1,6.5,1
"4834",14,1,7,0.98
"4835",14,1,7.5,0.96
"4836",14,1,8,0.9
"4837",14,1,8.5,0.96
"4838",14,1,9,0.94
"4839",14,1,9.5,0.94
"4840",14,1,10,0.92
"4841",14,1.5,0.5,0.96
"4842",14,1.5,1,0.88
"4843",14,1.5,1.5,0.96
"4844",14,1.5,2,0.96
"4845",14,1.5,2.5,0.92
"4846",14,1.5,3,0.96
"4847",14,1.5,3.5,0.96
"4848",14,1.5,4,0.96
"4849",14,1.5,4.5,0.98
"4850",14,1.5,5,0.98
"4851",14,1.5,5.5,0.94
"4852",14,1.5,6,0.92
"4853",14,1.5,6.5,0.96
"4854",14,1.5,7,0.96
"4855",14,1.5,7.5,0.96
"4856",14,1.5,8,0.96
"4857",14,1.5,8.5,0.94
"4858",14,1.5,9,0.96
"4859",14,1.5,9.5,0.96
"4860",14,1.5,10,0.96
"4861",14,2,0.5,0.98
"4862",14,2,1,0.96
"4863",14,2,1.5,0.94
"4864",14,2,2,0.94
"4865",14,2,2.5,0.9
"4866",14,2,3,0.96
"4867",14,2,3.5,0.96
"4868",14,2,4,0.96
"4869",14,2,4.5,0.96
"4870",14,2,5,0.96
"4871",14,2,5.5,0.94
"4872",14,2,6,0.94
"4873",14,2,6.5,0.92
"4874",14,2,7,0.9
"4875",14,2,7.5,0.94
"4876",14,2,8,0.94
"4877",14,2,8.5,0.94
"4878",14,2,9,1
"4879",14,2,9.5,0.98
"4880",14,2,10,0.98
"4881",14,2.5,0.5,0.98
"4882",14,2.5,1,0.92
"4883",14,2.5,1.5,1
"4884",14,2.5,2,0.84
"4885",14,2.5,2.5,0.94
"4886",14,2.5,3,0.96
"4887",14,2.5,3.5,0.94
"4888",14,2.5,4,0.98
"4889",14,2.5,4.5,0.92
"4890",14,2.5,5,0.98
"4891",14,2.5,5.5,0.96
"4892",14,2.5,6,0.96
"4893",14,2.5,6.5,1
"4894",14,2.5,7,0.96
"4895",14,2.5,7.5,0.9
"4896",14,2.5,8,0.94
"4897",14,2.5,8.5,0.92
"4898",14,2.5,9,0.94
"4899",14,2.5,9.5,0.92
"4900",14,2.5,10,0.96
"4901",14,3,0.5,0.96
"4902",14,3,1,0.98
"4903",14,3,1.5,0.94
"4904",14,3,2,0.98
"4905",14,3,2.5,1
"4906",14,3,3,0.94
"4907",14,3,3.5,0.94
"4908",14,3,4,0.88
"4909",14,3,4.5,0.94
"4910",14,3,5,0.98
"4911",14,3,5.5,0.98
"4912",14,3,6,0.94
"4913",14,3,6.5,0.96
"4914",14,3,7,0.94
"4915",14,3,7.5,0.96
"4916",14,3,8,0.88
"4917",14,3,8.5,0.92
"4918",14,3,9,0.94
"4919",14,3,9.5,0.96
"4920",14,3,10,0.94
"4921",14,3.5,0.5,0.98
"4922",14,3.5,1,0.94
